SystemDate,AccountNumber,OfficeRR,Currency,SecurityType,Symbol,CUSIP,Sedol,SecurityDescription,TodayUnrealizedPL,TodayRealizedPL,TodayCouponInterest,TodayFundingInterest,TodayTotalPL,MTDUnrealizedPL,MTDRealizedPL,MTDCouponInterest,MTDFundingInterest,MTDTotalPL
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,79574CAV5,,SALT RIV PROJ AGRIC IMPT & PWR REV BDS                  2015A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,79574CFM0,,SALT RIV PROJ AGRIC IMPT & PWR BDS                      2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,79623PJQ9,,SAN ANTONIO TEX GEN IMPT  BDS            2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,797272QS3,,SAN DIEGO CALIF CMNTY COLLEGE TAXABLE GO REF BDS       2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,7976467L4,,SAN FRANCISCO CALIF CITY & CNT TRANSN RD IMPT 2014 GO B 2020B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,79770GCB0,,SAN FRANCISCO CALIF CITY & CNT SUB TAX ALLOC REF BDS    2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,79771TML8,,SAN FRANCISCO CALIF CITY & CNT GO BDS                   A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,799017XX1,,SAN MATEO CALIF UN HIGH SCH DI TAXABLE GO REF BDS       2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,799135AN8,,SAN PABLO CALIF JT PWRS FING A REV BDS                  B,0.0,0.0,0.0,0.0,0.0,0.0,187.5,0.0,0.0,187.5
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,803123HK7,,SARALAND ALA GO ECONOMIC DEV IMPT WTS 2022A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,803321RM2,,SARASOTA CNTY FLA UTIL SYS REV BDS                      2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,80373JDR7,,SARPY CNTY NEB SAN & IMPT DIST GO REF BDS               2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,803770US3,,SARPY CNTY NEB SCH DIST NO 037 TAXABLE INT GO REF BDS   2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,80384UBK6,,SARPY CNTY NEB SAN & IMPT DIST GO BDS                   2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,804237BS3,,SAUGUS CALIF UN SCH DIST SCH F ELECTION GO BDS          C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,80483CQJ3,,SAVANNAH GA ECONOMIC DEV AUTH REF BDS                  2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,805805QC5,,SAYREVILLE N J SCH DIST BRD OF ED BDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,80585LBX5,,SCAGO EDL FACS CORP FOR UN SCH REF REV BDS              2015,0.0,0.0,0.0,0.0,0.0,0.0,131.25,0.0,0.0,131.25
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,80603FAN9,,SCANLON MINN HEALTH CARE FACS REF BDS                  2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,806643KZ4,,SCHERTZ/SEGUIN LOC GOVT CORP T REF BDS                  2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,806891JT5,,SCHODACK N Y CENT SCH DIST GO REF SERIAL BDS        2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,809545YX8,,SCOTT CNTY KY SCH DIST FIN COR BDS                      2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,811811PD4,,SEAGOVILLE TEX CTFS OF OBLIG            2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,8126263X5,,SEATTLE WASH LTD TAX GO IMPT REF BDS  2015A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,81369CAT5,,SECTION ALA WTRWKS SWR & GAS B BDS                      2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,815674HW9,,SEDGWICK KANS GO REF BDS               2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,81568EFY4,,SEDONA LAKES MUN UTIL DIST NO ULTD TAX BDS             2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,816710BT3,,SEMINOLE CNTY GA SCH DIST GO BDS                   2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,819649ZT4,,SHARON MASS GO MUN PURP LN BDS       2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,820430CU8,,SHAWANO WIS SCH DIST GO SCH BLDG BDS          2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,821697Q44,,SHELBY CNTY TENN HEALTH EDL & REF REV BDS              2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,821697RU5,,SHELBY CNTY TENN HEALTH EDL & REV BDS                  1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,825485TT2,,SHREVEPORT LA WTR & SWR REV REV BDS                  2014B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,82620NKP1,,SIENNA PLANTATION MUN UTIL DIS UNLTD TAX REF BDS        2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,82620UAZ4,,SIENNA MGMT DIST TEX UNLTD TAX BDS            2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,82621CMJ6,,SIENNA PLANTATION MGMT DIST TE ULTD TAX BDS             2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,82621CPL8,,SIENNA PLANTATION MGMT DIST TE ULTD TX AND TX INRCREMEN 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,82621NCJ3,,SIENA MUN UTIL DIST NO 1 TEX ULTD TAX BDS             2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,82621RHC4,,SIENA MUN UTIL DIST NO 2 TEX UNLTD TAX BDS            2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,82622KFU0,,SIENNA MUN UTIL DIST NO 5 TEX CONTRACT REV RD BDS 2023,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,225.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,833715GB5,,SOCORRO TEX INDPT SCH DIST UNLTD TX SCH BLDG BDS    2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,83586UAV3,,SORREL RANCH MET DIST COLO LTD TAX GO REF BDS       2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,836753ND1,,SOUTH BROWARD HOSP DIST FLA RE BDS                      2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,836753NH2,,SOUTH BROWARD HOSP DIST FLA RE BDS                      2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,837031YX5,,SOUTH CAROLINA JOBS-ECONOMIC D BDS                      2019A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,83703EMQ5,,SOUTH CAROLINA JOBS-ECONOMIC D BDS                      2020A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,83704DAN6,,SOUTH CAROLINA JOBS-ECONOMIC D TAXABLE BDS              2021B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,83710RSF5,,SOUTH CAROLINA ST GO ST INSTITUTION BDS    2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,83712D2V7,,SOUTH CAROLINA ST HSG FIN & DE BDS                      2023A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,83712D3X2,,SOUTH CAROLINA ST HSG FIN & DE BDS                      2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,83712DH66,,SOUTH CAROLINA ST HSG FIN & DE V AUTH MTG REV BDS 2020 A,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,75.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,83712DZ41,,SOUTH CAROLINA ST HSG FIN & DE NTS                      2022C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,837151E88,,SOUTH CAROLINA ST PUB SVCS AUT REV OBLIG                2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,837151K40,,SOUTH CAROLINA ST PUB SVCS AUT REV OBLIG BDS            2015,0.0,231.25,0.0,0.0,231.25,0.0,302.5,0.0,0.0,302.5
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,837151RU5,,SOUTH CAROLINA ST PUB SVCS AUT REV OBLIG BDS            B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,837151WY1,,SOUTH CAROLINA ST PUB SVCS AUT IMPT REF OBLIGS          2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,837151XT1,,SOUTH CAROLINA ST PUB SVCS AUT REF BDS                  2021A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,837152UJ4,,SOUTH CAROLINA TRANSN INFRASTR REV REF BDS              2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,83755VVY7,,SOUTH DAKOTA ST HEALTH & EDL F REV BDS                  2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,83756C2U8,,SOUTH DAKOTA HSG DEV AUTH HOMEOWNERSHIP MTG BDS    2023A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,83756C2V6,,SOUTH DAKOTA HSG DEV AUTH HOMEOWNERSHIP MTG BDS    2023A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,83756C5S0,,SOUTH DAKOTA HSG DEV AUTH HOMEOWNERSHIP MTG BDS    2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,83756C5U5,,SOUTH DAKOTA HSG DEV AUTH HOMEOWNERSHIP MTG BDS    2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,838530RJ4,,SOUTH JERSEY PORT CORP N J REV SUB MARINE TERM          2017A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,838536MP2,,SOUTH JERSEY TRANSN AUTH N J T BDS                      2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,84039TAQ8,,SOUTH SLOANS LAKE MET DIST NO LTD TAX GO REF IMPT BDS  2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,841350LQ2,,SOUTHEAST DELCO SCH DIST PA GO BDS                   2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,841493AZ2,,SOUTHEAST REGL MGMT DIST TEX UNLTD TAX RD BDS         2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,84247PJA0,,SOUTHERN CALIF PUB PWR AUTH RE REV BDS                  2014B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,844425BE7,,SOUTHLAKE TEX CMNTY ENHANCEMEN SALES TAX REV BDS        2016,0.0,150.0,0.0,0.0,150.0,0.0,150.0,0.0,0.0,150.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,845376LJ9,,SOUTHWESTERN CENT SCH DIST N Y BDS                      2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,845389PV1,,SOUTHWESTERN CMNTY COLLEGE DIS ELECTION OF 2016 GO BDS  2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,847113CH8,,SPARTANBURG S C REGL HEALTH SV REF BDS                  2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,847113DG9,,SPARTANBURG S C REGL HEALTH SV BDS                      2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,84774BBT9,,SPEEDWAY IND REDEV AUTH LEASE REV BDS                  2015A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,850001AZ1,,SPRING TEX INDPT SCH DIST UNLTD TAX BLDG BDS       2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,850269EA5,,SPRINGDALE ARK SALES & USE TAX REF AND IMPT BDS         2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,850269GB1,,SPRINGDALE ARK SALES & USE TAX REF & IMPT-SER B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,850272T54,,SPRINGDALE ARK SCH DIST NO 050 REF CONSTR BDS           A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,851129AA4,,SPRINGFIELD OHIO FIRST MTG REV REF BDS                  A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,85235KAU7,,ST PAUL PK MINN SR HSG & HEALT HSG AND HEALTHCARE REV R 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,857536P75,,STATE UNIV IOWA UNIV REV BRD REGT ATHLETIC FAC BD 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,861341QR9,,STOCKTON CALIF CMNTY FACS DIST NO 2018 2 BDS            2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,861361AE3,,STOCKTON CALIF PENSION OBLIG TAXABLE PENSION OBLIG BD SERIE,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,75.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,862337HC9,,STOUGHTON WIS AREA SCH DIST GO CORP PURP BDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,864184TG1,,STUTTGART ARK SCH DIST NO 022 CONSTR BDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,86476PSV1,,SUFFOLK CNTY N Y PUB IMPT SER BDS         2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,86485EGN6,,SUGAR GROVE ILL GO ALT REV REF BDS       2013A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,865480GV3,,SULPHUR SPRINGS CALIF UN SCH D TAXABLE GO BDS           2015B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,86633AAA9,,SUMMIT VIEW CMNTY DEV DIST FLA BDS                      A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,867342JB4,,SUNFIELD MUN UTIL DIST NO 3 TE UNLTD TAX BDS            2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,867344CA9,,SUNFIELD MUN UTIL DIST NO 4 TE UNLTD TAX BDS            2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,871319AE9,,SYLAMORE VY ARK WTR ASSOC PUB REV BDS  IZARD COUNTY    1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,873519MZ2,,TACOMA WASH ELEC SYS REV REF BDS                  2013A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,874369BH3,,TALLADEGA ALA WTR & SWR REV WTS                      2021-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,875124EC9,,TAMPA BAY WTR FLA A REGL WTR S REF BDS                  2015A,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,159.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,87515ECA0,,TAMPA FLA HEALTH SYS REV REV BDS                  2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,875161DD0,,TAMPA FLA HOSP REV BDS                      2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,87550CAT1,,TANGIPAHOA PARISH LA SEW DIST REF BDS                  2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,875518FA5,,TANGIPAHOA PARISH LA HOSP SVC REF BDS                  2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,87638QQP7,,TARRANT CNTY TEX CULTURAL ED F BDS                      2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,87638RHN0,,TARRANT CNTY TEX CULTURAL ED F REV BDS                  2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,87638RKD8,,TARRANT CNTY TEX CULTURAL ED F BDS                      2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,87972MAX0,,TEMPE ARIZ INDL DEV AUTH REV BDS                      2017A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,880064H29,,TEMPLE TEX TAX AND REV CTFS OF OBLI 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,880443BS4,,TENNESSEE ENERGY ACQUISITION C GAS REV BDS              2006,0.0,0.0,0.0,0.0,0.0,0.0,63.05,0.0,0.0,63.05
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,8804614J4,,TENNESSEE HSG DEV AGY RESIDENT BDS                      2021-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,880461NL8,,TENNESSEE HSG DEV AGY RESIDENT REV BDS                  2017-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,880461XE3,,TENNESSEE HSG DEV AGY RESIDENT BDS                      2018-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,880461XT0,,TENNESSEE HSG DEV AGY RESIDENT BDS                      2019-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,88046KCP9,,TENNESSEE HSG DEV AGY RESIDENT BDS                      2023-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,880558ME8,,TENNESSEE ST SCH BD AUTH HIGHER ED FACS SECOND PR 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,882723P86,,TEXAS ST HWY IMPT GO BDS          2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,882723ZT9,,TEXAS ST GO MOBILITY FUND REF BDS 2015-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,882750RL8,,TEXAS ST DEPT HSG & CMNTY AFFA BDS                      2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,882750TY8,,TEXAS ST DEPT HSG & CMNTY AFFA BDS                      2023A,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,0.0,82.5
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,882750TZ5,,TEXAS ST DEPT HSG & CMNTY AFFA BDS                      2023A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,88275FUT4,,TEXAS ST DEPT OF HSG & CMNTY A MTG BDS                  2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,882830BJ0,,TEXAS TRANSN COMMN GO MOBILITY FD PUT BDS   2014-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,88283KAZ1,,TEXAS TRANSN COMMN CENT TEX TP REF BDS                  C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,882854J78,,TEXAS WTR DEV BRD REV ST WTR IMPLEMENTATION RE 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,887440CM5,,TIMPANOGOS SPL SVC DIST UTAH S BDS                      2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,887547PN1,,TINLEY PARK ILL GO BDS                   2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
